"name","type","number","percent"
"R6","SYM→EXTPTR",5,0.000418699803127353
"R6","SYM→SYM→BUILTIN",4,0.000334959842501882
"R6","SYM→PROM→SYM→S4",4,0.000334959842501882
"R6","SYM→PROM→SYM→STR",3,0.000251219881876412
"R6","SYM→PROM→SYM→REAL",2,0.000167479921250941
"R6","PROM→ENV",2,0.000167479921250941
"R6","SYM→PROM→LGL",1,8.37399606254705e-05
"R6","SYM→PROM→PROM→BCODE",1,8.37399606254705e-05
"RcppArmadillo","BCODE",774599,57.3014715238098
"RcppArmadillo","LANG",187006,13.8338920961447
"RcppArmadillo","STR",169477,12.5371727686722
"RcppArmadillo","LGL",122530,9.06423750329192
"RcppArmadillo","INT",22106,1.63530591894043
"RcppArmadillo","NIL",15317,1.13308516965578
"RcppArmadillo","SYM",11238,0.831338456394308
"RcppArmadillo","REAL",8781,0.649580262110555
"RcppArmadillo","SYM→PROM→BCODE",5721,0.423214745420167
"RcppArmadillo","CLOS",3879,0.286951581451639
"RcppArmadillo","PROM→SYM",3605,0.266682250872173
"RcppArmadillo","SYM→STR",3396,0.251221338130901
"RcppArmadillo","VEC",3241,0.239755110978284
"RcppArmadillo","SYM→ENV",2679,0.198180790592663
"RcppArmadillo","SYM→INT",2585,0.191227078642044
"RcppArmadillo","SYM→VEC",2397,0.177319654740804
"RcppArmadillo","PROM→BCODE",2169,0.160453204477599
"RcppArmadillo","ENV",2167,0.1603052531595
"RcppArmadillo","SYM→PROM→SYM",1639,0.121246105181551
"RcppArmadillo","SYM→PROM→LANG",1050,0.0776744420016038
"RcppArmadillo","PROM→LANG",996,0.0736797564129499
"RcppArmadillo","SYM→S4",970,0.0717563892776721
"RcppArmadillo","PROM→PROM→PROM→BCODE",782,0.0578489653764325
"RcppArmadillo","PROM→PROM→BCODE",519,0.038393367046507
"RcppArmadillo","PROM→PROM→PROM→PROM→BCODE",501,0.0370618051836224
"RcppArmadillo","S4",332,0.0245599188043166
"RcppArmadillo","SYM→REAL",322,0.0238201622138252
"RcppArmadillo","SYM→CLOS",233,0.0172363285584511
"RcppArmadillo","SYM→LGL",227,0.0167924746041562
"RcppArmadillo","SYM→PROM→STR",217,0.0160527180136648
"RcppArmadillo","PROM→PROM→PROM→PROM→PROM→PROM→BCODE",196,0.0144992291736327
"RcppArmadillo","SYM→PROM→CLOS",121,0.00895105474494672
"RcppArmadillo","SYM→PROM→ENV",121,0.00895105474494672
"RcppArmadillo","PROM→PROM→PROM→PROM→PROM→BCODE",107,0.00791539551825867
"RcppArmadillo","PROM→PROM→PROM→PROM→PROM→PROM→PROM→BCODE",101,0.00747154156396379
"RcppArmadillo","PROM→SYM→PROM→STR",96,0.00710166326871806
"RcppArmadillo","SYM→PROM→REAL",90,0.00665780931442318
"RcppArmadillo","SYM→PROM→SYM→VEC",45,0.00332890465721159
"RcppArmadillo","PROM→SYM→STR",34,0.00251517240767098
"RcppArmadillo","SYM→PROM→SYM→...",30,0.00221926977147439
"RcppArmadillo","SYM→PROM→VEC",27,0.00199734279432695
"RcppArmadillo","SYM→CPLX",19,0.00140553752193378
"RcppArmadillo","PROM→SYM→INT",18,0.00133156186288464
"RcppArmadillo","SYM→PROM→LGL",14,0.00103565922668805
"RcppArmadillo","PROM→INT",13,0.000961683567638904
"RcppArmadillo","PROM→PROM→PROM→PROM→SYM",12,0.000887707908589758
"RcppArmadillo","PROM→SYM→PROM→LANG",10,0.000739756590491465
"RcppArmadillo","SYM→PROM→PROM→PROM→BCODE",8,0.000591805272393172
"RcppArmadillo","PROM→PROM→PROM→SYM→PROM→LANG",8,0.000591805272393172
"RcppArmadillo","SYM→PROM→SYM→PROM→BCODE",6,0.000443853954294879
"RcppArmadillo","SYM→PROM→PROM→SYM→PROM→LANG",6,0.000443853954294879
"RcppArmadillo","PROM→SYM→PROM→LGL",5,0.000369878295245732
"RcppArmadillo","PROM→STR",5,0.000369878295245732
"RcppArmadillo","PROM→PROM→SYM",4,0.000295902636196586
"RcppArmadillo","PROM→PROM→SYM→PROM→LANG",4,0.000295902636196586
"RcppArmadillo","PROM→PROM→PROM→SYM",4,0.000295902636196586
"RcppArmadillo","PROM→LGL",3,0.000221926977147439
"RcppArmadillo","PROM→REAL",2,0.000147951318098293
"RcppArmadillo","PROM→PROM→PROM→PROM→PROM→PROM→PROM→PROM→BCODE",2,0.000147951318098293
"RcppArmadillo","SYM→NIL",1,7.39756590491465e-05
"RcppArmadillo","SYM→PROM→SYM→S4",1,7.39756590491465e-05
"RcppArmadillo","PROM→NIL",1,7.39756590491465e-05
"RcppArmadillo","PROM→VEC",1,7.39756590491465e-05
"RcppEigen","BCODE",38,44.7058823529412
"RcppEigen","STR",15,17.6470588235294
"RcppEigen","LANG",12,14.1176470588235
"RcppEigen","NIL",11,12.9411764705882
"RcppEigen","LGL",3,3.52941176470588
"RcppEigen","REAL",3,3.52941176470588
"RcppEigen","SYM→INT",2,2.35294117647059
"RcppEigen","SYM→PROM→BCODE",1,1.17647058823529
"Rcpp","BCODE",73752,59.7283748653617
"Rcpp","STR",15947,12.91474663708
"Rcpp","LANG",12493,10.1175098599762
"Rcpp","LGL",12425,10.0624397670859
"Rcpp","NIL",2605,2.1096704702824
"Rcpp","INT",1455,1.17833801699074
"Rcpp","REAL",697,0.564468452125463
"Rcpp","SYM→INT",654,0.529644716915427
"Rcpp","VEC",598,0.484292875711659
"Rcpp","SYM→ENV",478,0.387110358846444
"Rcpp","SYM",398,0.322322014269633
"Rcpp","SYM→PROM→BCODE",377,0.30531507381822
"Rcpp","SYM→VEC",348,0.281829298909126
"Rcpp","SYM→STR",231,0.187076344965541
"Rcpp","CLOS",228,0.18464678204391
"Rcpp","PROM→SYM",159,0.128766834846411
"Rcpp","PROM→BCODE",136,0.110140185780578
"Rcpp","ENV",109,0.0882741194859045
"Rcpp","PROM→SYM→INT",86,0.0696474704200714
"Rcpp","SYM→PROM→LANG",75,0.06073907304076
"Rcpp","SYM→PROM→STR",50,0.0404927153605066
"Rcpp","PROM→SYM→PROM→STR",49,0.0396828610532965
"Rcpp","SYM→PROM→REAL",38,0.0307744636739851
"Rcpp","PROM→LANG",35,0.0283449007523547
"Rcpp","SYM→PROM→SYM",21,0.0170069404514128
"Rcpp","SYM→CLOS",12,0.0097182516865216
"Rcpp","SYM→LGL",7,0.00566898015047093
"Rcpp","SYM→PROM→SYM→VEC",5,0.00404927153605066
"Rcpp","SYM→PROM→SYM→...",5,0.00404927153605066
"Rcpp","SYM→NIL",1,0.000809854307210133
"Rcpp","SYM→PROM→PROM→SYM→PROM→LANG",1,0.000809854307210133
"Rcpp","PROM→NIL",1,0.000809854307210133
"Rcpp","PROM→LGL",1,0.000809854307210133
"Rcpp","PROM→INT",1,0.000809854307210133
"Rcpp","PROM→SYM→PROM→LANG",1,0.000809854307210133
"readr","BCODE",39664,61.0948522842796
"readr","STR",8015,12.345583931487
"readr","LGL",5167,7.95878130679893
"readr","LANG",5000,7.70154955176982
"readr","NIL",2492,3.83845229660208
"readr","INT",1600,2.46449585656634
"readr","REAL",1312,2.0208866023844
"readr","SYM→PROM→BCODE",271,0.417423985705924
"readr","VEC",246,0.378916237947075
"readr","SYM",232,0.357351899202119
"readr","PROM→BCODE",165,0.254151135208404
"readr","SYM→VEC",158,0.243368965835926
"readr","SYM→INT",105,0.161732540587166
"readr","SYM→STR",80,0.123224792828317
"readr","PROM→PROM→BCODE",61,0.0939589045315918
"readr","PROM→SYM",59,0.0908782847108838
"readr","PROM→LANG",52,0.0800961153384061
"readr","SYM→PROM→LANG",40,0.0616123964141585
"readr","SYM→PROM→REAL",35,0.0539108468623887
"readr","SYM→PROM→SYM→...",21,0.0323465081174332
"readr","PROM→SYM→INT",17,0.0261852684760174
"readr","SYM→ENV",15,0.0231046486553094
"readr","CLOS",14,0.0215643387449555
"readr","SYM→PROM→STR",12,0.0184837189242476
"readr","PROM→INT",12,0.0184837189242476
"readr","PROM→STR",11,0.0169434090138936
"readr","SYM→PROM→SYM→STR",9,0.0138627891931857
"readr","PROM→SYM→PROM→STR",9,0.0138627891931857
"readr","SYM→LGL",8,0.0123224792828317
"readr","SYM→PROM→SYM",7,0.0107821693724777
"readr","ENV",7,0.0107821693724777
"readr","PROM→SYM→PROM→LANG",7,0.0107821693724777
"readr","SYM→PROM→SYM→VEC",6,0.00924185946212378
"readr","PROM→PROM→PROM→BCODE",6,0.00924185946212378
"readr","SYM→PROM→PROM→LGL",2,0.00308061982070793
"readr","PROM→LGL",2,0.00308061982070793
"readr","PROM→PROM→PROM→PROM→BCODE",2,0.00308061982070793
"readr","SYM→PROM→LGL",1,0.00154030991035396
"readxl","BCODE",70980,57.458796101415
"readxl","LANG",13580,10.9931030016514
"readxl","LGL",9222,7.46527215620244
"readxl","STR",9107,7.37217886863323
"readxl","NIL",5771,4.67166402227763
"readxl","INT",5066,4.10096169413593
"readxl","REAL",2839,2.29818994268692
"readxl","VEC",1320,1.06854903992488
"readxl","SYM→PROM→BCODE",1052,0.85160120454619
"readxl","SYM",753,0.609558656866237
"readxl","CLOS",624,0.505132273419033
"readxl","SYM→PROM→LANG",390,0.315707670886896
"readxl","SYM→VEC",386,0.312469643493184
"readxl","ENV",312,0.252566136709517
"readxl","SYM→PROM→STR",299,0.242042547679953
"readxl","PROM→SYM→PROM→STR",293,0.237185506589386
"readxl","SYM→PROM→SYM→VEC",281,0.22747142440825
"readxl","PROM→BCODE",261,0.211281287439692
"readxl","SYM→INT",254,0.205614739500696
"readxl","PROM→SYM",225,0.182139040896286
"readxl","PROM→PROM→BCODE",109,0.0882362464786452
"readxl","SYM→STR",87,0.0704270958132306
"readxl","SYM→PROM→REAL",79,0.0639510410258071
"readxl","PROM→LANG",71,0.0574749862383836
"readxl","PROM→SYM→INT",26,0.0210471780591264
"readxl","SYM→PROM→SYM→...",25,0.0202376712106984
"readxl","PROM→INT",22,0.0178091506654146
"readxl","SYM→LGL",20,0.0161901369685588
"readxl","SYM→ENV",16,0.012952109574847
"readxl","PROM→PROM→PROM→BCODE",15,0.0121426027264191
"readxl","SYM→PROM→SYM→STR",14,0.0113330958779911
"readxl","SYM→PROM→SYM",13,0.0105235890295632
"readxl","PROM→STR",6,0.00485704109056763
"readxl","PROM→PROM→PROM→PROM→BCODE",5,0.00404753424213969
"readxl","SYM→PROM→VEC",4,0.00323802739371175
"readxl","SYM→PROM→INT",2,0.00161901369685588
"readxl","PROM→SYM→PROM→INT",2,0.00161901369685588
"readxl","SYM→PROM→PROM→LANG",1,0.000809506848427938
"rlang","BCODE",3969,58.3590648434054
"rlang","STR",940,13.8214968387002
"rlang","LANG",777,11.4247904719894
"rlang","LGL",694,10.2043817085723
"rlang","NIL",120,1.76444640494045
"rlang","INT",51,0.749889722099691
"rlang","REAL",45,0.661667401852669
"rlang","SYM→STR",32,0.470519041317453
"rlang","SYM",30,0.441111601235113
"rlang","VEC",30,0.441111601235113
"rlang","SYM→VEC",24,0.35288928098809
"rlang","SYM→PROM→BCODE",24,0.35288928098809
"rlang","PROM→BCODE",17,0.249963240699897
"rlang","SYM→INT",10,0.147037200411704
"rlang","SYM→ENV",10,0.147037200411704
"rlang","SYM→PROM→SYM→...",9,0.132333480370534
"rlang","SYM→PROM→LANG",7,0.102926040288193
"rlang","SYM→PROM→REAL",6,0.0882223202470225
"rlang","SYM→PROM→SYM",3,0.0441111601235112
"rlang","SYM→PROM→STR",1,0.0147037200411704
"rlang","PROM→SYM",1,0.0147037200411704
"rlang","PROM→SYM→PROM→STR",1,0.0147037200411704
"rprojroot","BCODE",2379,62.6052631578947
"rprojroot","STR",492,12.9473684210526
"rprojroot","LANG",359,9.44736842105263
"rprojroot","LGL",295,7.76315789473684
"rprojroot","NIL",84,2.21052631578947
"rprojroot","INT",54,1.42105263157895
"rprojroot","REAL",42,1.10526315789474
"rprojroot","SYM→VEC",18,0.473684210526316
"rprojroot","SYM→STR",16,0.421052631578947
"rprojroot","SYM",15,0.394736842105263
"rprojroot","SYM→INT",10,0.263157894736842
"rprojroot","VEC",10,0.263157894736842
"rprojroot","SYM→PROM→BCODE",6,0.157894736842105
"rprojroot","SYM→PROM→REAL",4,0.105263157894737
"rprojroot","SYM→PROM→LANG",4,0.105263157894737
"rprojroot","PROM→BCODE",4,0.105263157894737
"rprojroot","SYM→ENV",2,0.0526315789473684
"rprojroot","SYM→PROM→STR",2,0.0526315789473684
"rprojroot","PROM→SYM→PROM→STR",2,0.0526315789473684
"rprojroot","PROM→LANG",2,0.0526315789473684
"RSQLite","BCODE",106820,61.8844576275114
"RSQLite","STR",21496,12.4533636131903
"RSQLite","LANG",20065,11.6243366625727
"RSQLite","LGL",16126,9.34234004588325
"RSQLite","NIL",1792,1.03816652376428
"RSQLite","SYM",1018,0.589762009593771
"RSQLite","INT",1002,0.58049266563159
"RSQLite","SYM→STR",777,0.450142516163419
"RSQLite","REAL",511,0.296039672792158
"RSQLite","SYM→ENV",493,0.285611660834704
"RSQLite","PROM→SYM",386,0.223622923087618
"RSQLite","SYM→INT",281,0.162792853335805
"RSQLite","SYM→PROM→BCODE",272,0.157578847357078
"RSQLite","SYM→PROM→LANG",262,0.151785507380715
"RSQLite","CLOS",233,0.134984821449262
"RSQLite","ENV",221,0.128032813477626
"RSQLite","SYM→S4",192,0.111232127546173
"RSQLite","VEC",162,0.0938521076170834
"RSQLite","SYM→VEC",115,0.0666234097281765
"RSQLite","PROM→LANG",76,0.0440293838203601
"RSQLite","SYM→LGL",44,0.025490695895998
"RSQLite","PROM→BCODE",44,0.025490695895998
"RSQLite","PROM→SYM→STR",28,0.0162213519338169
"RSQLite","SYM→PROM→REAL",27,0.0156420179361806
"RSQLite","SYM→PROM→SYM",25,0.0144833499409079
"RSQLite","SYM→EXTPTR",22,0.012745347947999
"RSQLite","PROM→SYM→PROM→BCODE",22,0.012745347947999
"RSQLite","PROM→ENV",22,0.012745347947999
"RSQLite","SYM→PROM→STR",18,0.0104280119574537
"RSQLite","SYM→PROM→NIL",9,0.00521400597872686
"RSQLite","SYM→PROM→SYM→...",9,0.00521400597872686
"RSQLite","PROM→SYM→PROM→STR",9,0.00521400597872686
"RSQLite","SYM→PROM→LGL",8,0.00463467198109054
"RSQLite","SYM→PROM→SYM→PROM→BCODE",4,0.00231733599054527
"RSQLite","SYM→PROM→PROM→STR",4,0.00231733599054527
"RSQLite","PROM→STR",4,0.00231733599054527
"RSQLite","PROM→SYM→PROM→SYM",3,0.00173800199290895
"RSQLite","PROM→SYM→PROM→LGL",3,0.00173800199290895
"RSQLite","SYM→CLOS",2,0.00115866799527263
"RSQLite","SYM→PROM→SYM→PROM→SYM",2,0.00115866799527263
"RSQLite","PROM→PROM→BCODE",2,0.00115866799527263
"RSQLite","SYM→PROM→PROM→PROM→BCODE",1,0.000579333997636317
"SparseM","BCODE",52224,58.7942583732057
"SparseM","STR",17468,19.6656346749226
"SparseM","LANG",7278,8.1936391781593
"SparseM","LGL",6262,7.04981705600901
"SparseM","NIL",726,0.81733746130031
"SparseM","SYM",715,0.804953560371517
"SparseM","SYM→PROM→LANG",625,0.703630734590487
"SparseM","SYM→PROM→BCODE",528,0.594427244582043
"SparseM","INT",505,0.568533633549113
"SparseM","PROM→SYM",475,0.53475935828877
"SparseM","REAL",358,0.403039684773431
"SparseM","SYM→STR",286,0.321981424148607
"SparseM","SYM→S4",197,0.221784407542921
"SparseM","CLOS",165,0.185758513931889
"SparseM","SYM→INT",158,0.177877849704475
"SparseM","SYM→VEC",157,0.17675204052913
"SparseM","PROM→LANG",128,0.144103574444132
"SparseM","PROM→BCODE",116,0.130593864339994
"SparseM","VEC",90,0.10132282578103
"SparseM","PROM→PROM→BCODE",82,0.0923163523782719
"SparseM","ENV",71,0.0799324514494793
"SparseM","SYM→REAL",31,0.0349000844356882
"SparseM","SYM→PROM→SYM",28,0.0315226569096538
"SparseM","SYM→CLOS",22,0.0247678018575851
"SparseM","SYM→LGL",19,0.0213903743315508
"SparseM","SYM→ENV",16,0.0180129468055165
"SparseM","SYM→PROM→REAL",15,0.0168871376301717
"SparseM","SYM→PROM→STR",14,0.0157613284548269
"SparseM","PROM→REAL",9,0.010132282578103
"SparseM","PROM→SYM→PROM→STR",9,0.010132282578103
"SparseM","SYM→PROM→VEC",6,0.00675485505206867
"SparseM","PROM→SYM→INT",6,0.00675485505206867
"SparseM","PROM→SYM→STR",6,0.00675485505206867
"SparseM","SYM→PROM→SYM→...",5,0.00562904587672389
"SparseM","S4",5,0.00562904587672389
"SparseM","SYM→NIL",4,0.00450323670137912
"SparseM","PROM→SYM→REAL",4,0.00450323670137912
"SparseM","PROM→PROM→LANG",4,0.00450323670137912
"SparseM","SYM→PROM→PROM→LGL",2,0.00225161835068956
"SparseM","PROM→LGL",2,0.00225161835068956
"SparseM","PROM→INT",2,0.00225161835068956
"SparseM","SYM→EXTPTR",1,0.00112580917534478
"SparseM","SYM→PROM→SYM→PROM→BCODE",1,0.00112580917534478
"sp","BCODE",2162469,53.0125145648609
"sp","LGL",596242,14.6167587647184
"sp","LANG",564494,13.8384626076844
"sp","STR",234326,5.74445714039165
"sp","INT",136601,3.3487474280901
"sp","REAL",99523,2.43978733893464
"sp","NIL",91139,2.23425518004043
"sp","SYM",34628,0.848898807035848
"sp","SYM→STR",30955,0.758855913474491
"sp","SYM→PROM→BCODE",20989,0.514541326697338
"sp","VEC",13560,0.332420810425266
"sp","SYM→S4",12391,0.303762998671052
"sp","SYM→VEC",11691,0.286602632351164
"sp","PROM→BCODE",11230,0.275301305389066
"sp","CLOS",9210,0.225781391151674
"sp","ENV",9000,0.220633281255707
"sp","PROM→LANG",8759,0.21472521227986
"sp","PROM→SYM",7982,0.195677205664784
"sp","SYM→PROM→REAL",7307,0.179129709570606
"sp","SYM→PROM→LANG",5381,0.131914187381885
"sp","SYM→ENV",1920,0.0470684333345509
"sp","SYM→INT",1893,0.0464065334907838
"sp","SYM→PROM→VEC",1050,0.0257405494798325
"sp","SYM→PROM→SYM",959,0.023509701858247
"sp","SYM→PROM→STR",831,0.0203718063026103
"sp","PROM→SYM→PROM→STR",815,0.0199795693581557
"sp","SYM→REAL",645,0.0158120518233257
"sp","SYM→LGL",629,0.0154198148788711
"sp","SYM→PROM→SYM→PROM→BCODE",595,0.0145863113719051
"sp","SYM→BUILTIN",364,0.00892339048634194
"sp","PROM→PROM→BCODE",358,0.00877630163217147
"sp","PROM→SYM→INT",316,0.00774667965297817
"sp","SYM→CLOS",236,0.00578549493070521
"sp","SYM→PROM→SYM→INT",178,0.00436363600705732
"sp","PROM→REAL",73,0.00178958105907407
"sp","SYM→PROM→SYM→...",60,0.00147088854170472
"sp","S4",42,0.0010296219791933
"sp","SYM→PROM→SYM→PROM→LANG",34,0.000833503506966006
"sp","SYM→PROM→LGL",33,0.000808988697937594
"sp","PROM→VEC",27,0.000661899843767122
"sp","SYM→PROM→SYM→VEC",25,0.000612870225710298
"sp","PROM→LGL",22,0.000539325798625062
"sp","SYM→NIL",20,0.000490296180568239
"sp","SYM→PROM→SYM→LGL",16,0.000392236944454591
"sp","PROM→SYM→CLOS",13,0.000318692517369355
"sp","PROM→SYM→PROM→REAL",13,0.000318692517369355
"sp","PROM→SYM→REAL",12,0.000294177708340943
"sp","SYM→PROM→PROM→BCODE",10,0.000245148090284119
"sp","SYM→PROM→PROM→LANG",10,0.000245148090284119
"sp","SYM→EXTPTR",7,0.000171603663198883
"sp","PROM→SYM→PROM→SYM",7,0.000171603663198883
"sp","SYM→PROM→PROM→REAL",6,0.000147088854170472
"sp","PROM→STR",6,0.000147088854170472
"sp","PROM→PROM→REAL",6,0.000147088854170472
"sp","PROM→SYM→STR",5,0.00012257404514206
"sp","PROM→NIL",4,9.80592361136477e-05
"sp","PROM→SYM→PROM→LANG",4,9.80592361136477e-05
"sp","SYM→PROM→SYM→REAL",3,7.35444270852358e-05
"sp","SYM→PROM→PROM→SYM→...",3,7.35444270852358e-05
"sp","SYM→PROM→PROM→PROM→REAL",3,7.35444270852358e-05
"sp","PROM→SYM→PROM→PROM→BCODE",3,7.35444270852358e-05
"sp","PROM→PROM→STR",3,7.35444270852358e-05
"sp","PROM→PROM→PROM→LANG",3,7.35444270852358e-05
"sp","PROM→PROM→LANG",3,7.35444270852358e-05
"sp","SYM→PROM→NIL",2,4.90296180568239e-05
"sp","SYM→PROM→PROM→SYM→S4",2,4.90296180568239e-05
"sp","SYM→LANG",2,4.90296180568239e-05
"sp","PROM→SYM→S4",2,4.90296180568239e-05
"sp","PROM→INT",2,4.90296180568239e-05
"sp","PROM→SYM→PROM→LGL",2,4.90296180568239e-05
"sp","PROM→PROM→LGL",2,4.90296180568239e-05
"sp","PROM→PROM→PROM→STR",2,4.90296180568239e-05
"sp","PROM→PROM→PROM→PROM→STR",2,4.90296180568239e-05
"sp","PROM→PROM→PROM→PROM→PROM→STR",2,4.90296180568239e-05
"sp","SYM→PROM→SYM→STR",1,2.45148090284119e-05
"sp","SYM→PROM→SYM→PROM→PROM→BCODE",1,2.45148090284119e-05
"sp","SYM→PROM→PROM→SYM→VEC",1,2.45148090284119e-05
"sp","PROM→SYM→VEC",1,2.45148090284119e-05
"sp","PROM→PROM→PROM→REAL",1,2.45148090284119e-05
"stringr","BCODE",5816,61.2726506531816
"stringr","STR",1830,19.2793931731985
"stringr","LANG",839,8.83902233459756
"stringr","LGL",600,6.32111251580278
"stringr","NIL",91,0.958702064896755
"stringr","INT",65,0.684787189211968
"stringr","SYM",59,0.62157606405394
"stringr","REAL",53,0.558364938895912
"stringr","SYM→STR",30,0.316055625790139
"stringr","SYM→PROM→BCODE",24,0.252844500632111
"stringr","SYM→VEC",20,0.210703750526759
"stringr","PROM→BCODE",19,0.200168563000421
"stringr","SYM→ENV",10,0.10535187526338
"stringr","SYM→PROM→SYM→...",8,0.0842815002107038
"stringr","SYM→INT",5,0.0526759376316898
"stringr","SYM→PROM→LANG",5,0.0526759376316898
"stringr","VEC",5,0.0526759376316898
"stringr","SYM→PROM→SYM",3,0.0316055625790139
"stringr","SYM→PROM→SYM→STR",3,0.0316055625790139
"stringr","SYM→PROM→REAL",3,0.0316055625790139
"stringr","SYM→PROM→STR",2,0.0210703750526759
"stringr","PROM→SYM→PROM→STR",1,0.010535187526338
"stringr","PROM→LANG",1,0.010535187526338
"tibble","BCODE",39598,63.6306663881345
"tibble","STR",5593,8.98748212305764
"tibble","LANG",5456,8.76733460815349
"tibble","NIL",3498,5.62099275280809
"tibble","LGL",3358,5.39602448940239
"tibble","INT",1809,2.90691134643506
"tibble","REAL",1574,2.52928604714692
"tibble","SYM→PROM→BCODE",375,0.602593562693834
"tibble","PROM→BCODE",212,0.340666227442914
"tibble","PROM→LANG",182,0.292458742427408
"tibble","SYM",119,0.191223023894843
"tibble","VEC",90,0.14462245504652
"tibble","PROM→PROM→BCODE",82,0.131767125709052
"tibble","SYM→VEC",57,0.0915942215294628
"tibble","PROM→PROM→PROM→BCODE",39,0.0626697305201588
"tibble","SYM→STR",35,0.0562420658514245
"tibble","PROM→PROM→PROM→PROM→BCODE",29,0.0466005688483232
"tibble","SYM→ENV",23,0.0369590718452218
"tibble","SYM→INT",20,0.0321383233436712
"tibble","PROM→STR",14,0.0224968263405698
"tibble","SYM→PROM→LANG",11,0.0176760778390191
"tibble","SYM→PROM→SYM→...",9,0.014462245504652
"tibble","SYM→PROM→REAL",7,0.0112484131702849
"tibble","PROM→PROM→STR",7,0.0112484131702849
"tibble","PROM→PROM→PROM→STR",7,0.0112484131702849
"tibble","SYM→PROM→SYM",3,0.00482074850155067
"tibble","SYM→PROM→SYM→VEC",3,0.00482074850155067
"tibble","SYM→PROM→STR",3,0.00482074850155067
"tibble","PROM→SYM",3,0.00482074850155067
"tibble","PROM→SYM→PROM→STR",3,0.00482074850155067
"tibble","SYM→PROM→VEC",2,0.00321383233436712
"tibble","PROM→REAL",2,0.00321383233436712
"tibble","PROM→PROM→REAL",2,0.00321383233436712
"tibble","PROM→PROM→PROM→REAL",2,0.00321383233436712
"tibble","SYM→PROM→LGL",1,0.00160691616718356
"tibble","SYM→PROM→PROM→LGL",1,0.00160691616718356
"tibble","PROM→LGL",1,0.00160691616718356
"tibble","PROM→SYM→PROM→REAL",1,0.00160691616718356
"tidyr","BCODE",3768,60.288
"tidyr","STR",1153,18.448
"tidyr","LANG",664,10.624
"tidyr","LGL",381,6.096
"tidyr","NIL",81,1.296
"tidyr","SYM",31,0.496
"tidyr","INT",31,0.496
"tidyr","SYM→STR",24,0.384
"tidyr","REAL",22,0.352
"tidyr","SYM→PROM→BCODE",18,0.288
"tidyr","PROM→BCODE",18,0.288
"tidyr","SYM→VEC",16,0.256
"tidyr","SYM→ENV",10,0.16
"tidyr","SYM→PROM→SYM→...",8,0.128
"tidyr","SYM→INT",5,0.08
"tidyr","SYM→PROM→LANG",5,0.08
"tidyr","VEC",5,0.08
"tidyr","SYM→PROM→SYM",3,0.048
"tidyr","SYM→PROM→REAL",3,0.048
"tidyr","SYM→PROM→STR",1,0.016
"tidyr","PROM→SYM",1,0.016
"tidyr","PROM→SYM→PROM→STR",1,0.016
"tidyr","PROM→LANG",1,0.016
"viridis","BCODE",874461,61.9773242887528
"viridis","STR",217489,15.414508231055
"viridis","LANG",161791,11.4669187922636
"viridis","LGL",81506,5.77672851445529
"viridis","INT",23352,1.65507035395627
"viridis","REAL",14805,1.04930269742731
"viridis","NIL",13334,0.945045739108125
"viridis","SYM",6505,0.461041137910481
"viridis","SYM→PROM→BCODE",3677,0.260606958354625
"viridis","SYM→ENV",2688,0.190511695419427
"viridis","PROM→SYM",2167,0.153585879454575
"viridis","SYM→PROM→LANG",1108,0.0785293744511626
"viridis","SYM→INT",1021,0.0723632593092392
"viridis","PROM→BCODE",996,0.0705913871420198
"viridis","SYM→VEC",745,0.0528017905831373
"viridis","PROM→STR",702,0.04975417045552
"viridis","VEC",632,0.0447929283873057
"viridis","CLOS",610,0.0432336808801527
"viridis","PROM→PROM→STR",585,0.0414618087129333
"viridis","PROM→LANG",506,0.0358626926645201
"viridis","SYM→STR",480,0.034019945610612
"viridis","PROM→PROM→BCODE",390,0.0276412058086222
"viridis","PROM→PROM→PROM→STR",234,0.0165847234851733
"viridis","SYM→PROM→REAL",217,0.0153798504114642
"viridis","PROM→PROM→PROM→BCODE",156,0.0110564823234489
"viridis","ENV",143,0.0101351087964948
"viridis","SYM→PROM→SYM",119,0.00843411151596421
"viridis","SYM→CLOS",116,0.00822148685589789
"viridis","SYM→PROM→STR",89,0.00630786491530097
"viridis","PROM→SYM→PROM→STR",86,0.00609524025523464
"viridis","SYM→PROM→SYM→VEC",48,0.0034019945610612
"viridis","SYM→S4",42,0.00297674524092855
"viridis","SYM→PROM→LGL",39,0.00276412058086222
"viridis","PROM→LGL",34,0.00240974614741835
"viridis","SYM→LGL",27,0.00191362194059692
"viridis","SYM→PROM→SYM→...",20,0.0014174977337755
"viridis","SYM→PROM→PROM→LANG",16,0.0011339981870204
"viridis","SYM→REAL",1,7.08748866887749e-05
"xml2","BCODE",12126,59.1367959034382
"xml2","STR",3198,15.596196049744
"xml2","LANG",2013,9.81711777615216
"xml2","LGL",1930,9.4123384540356
"xml2","NIL",368,1.79468422336016
"xml2","INT",133,0.648622287247013
"xml2","SYM→PROM→BCODE",124,0.604730553523531
"xml2","REAL",120,0.585223116313094
"xml2","SYM",110,0.536454523287003
"xml2","VEC",68,0.33162643257742
"xml2","SYM→VEC",55,0.268227261643502
"xml2","SYM→STR",43,0.209704950012192
"xml2","SYM→INT",38,0.185320653499147
"xml2","PROM→BCODE",35,0.170690075591319
"xml2","SYM→PROM→LANG",27,0.131675201170446
"xml2","SYM→PROM→SYM→...",24,0.117044623262619
"xml2","SYM→PROM→SYM",23,0.11216776396001
